,Tweet_id,User_id,TweetAt,Location,OriginalTweet
128,1397686106309730305,37300976,2021-05-26 22:48:30,"Austin, TX",@LilithAssyria 😂🤡Good god the thought of  Oztralia and the dumber Kiwis just makes me 🤮 Dumbfucks are so screwed they don’t even know it. And why should they have vaccine access anyways? They chose to close off the world and now want to take advantage of other nations infected in trials?
129,1397686100769005570,412642902,2021-05-26 22:48:28,"Ontario, Canada","@BastaracheNicki @MarkBourrie your numbers are off/skewed. Ontario gave approx 854,000 shots of AZ vaccine and 1 death. minimal odds compared to risk of clots from many other things in life that no one thinks twice about such as taking flights, smoking, birth control &amp; many other meds"
130,1397686099116318722,3071275561,2021-05-26 22:48:28,,Morrison actually said that people have stopped him in the street to say “how happy they were with vaccine rollout”. As delusional as he is a pathological liar. That he actually thinks we will buy this utter BS is profoundly insulting 🤬🤬🤬
131,1397686089549336577,2898587435,2021-05-26 22:48:26,,"@CawthornforNC So you vote no on vaccine passports or ID cards, yet you are grifting to start a fan club???? SMDH"
132,1397686088295084033,1211960172467216384,2021-05-26 22:48:25,Nigeria,"@MrsGandhi USA did it in 124 days

Vaccine guru under the great leader Shri Modi ji did it in 130 days

Yeah 😊"
133,1397686086978125828,3862095082,2021-05-26 22:48:25,"Toronto, ON, CDA",Anti-vaccine movements shift their target to the vaccinated https://t.co/LAkBSWZk9Z
134,1397686086462103552,256495807,2021-05-26 22:48:25,"Melbourne, Australia",@normanswan Once we’re all vaccinated what’s the point to quarantine? What will we use the billion of dollars of infrastructure for? Re-education camps? A monument to your part in vaccine hesitancy? Or your love of lockdowns?
135,1397686085485056006,1384523279759781888,2021-05-26 22:48:25,,With the microchip in the vaccine they should have added an update for vaccinated kids where parents can use an app to have the chip make them do their homework and go to bed early.
136,1397686083668918274,3733123994,2021-05-26 22:48:24,"Bend, OR",I’m so proud of my soon to be 13 yr old granddaughter who got her 1st dose of the Covid vaccine today for herself her loved ones and the common good. #thekidsarealright
137,1397686076119060481,42958829,2021-05-26 22:48:22,📺 6:30pm ET,"Dr. Fauci says the coronavirus pandemic will be under control in the U.S. within a few months, but the prediction came with a warning: to get the vaccine to as many people worldwide as possible.

He also says COVID-19 booster shots will likely be needed for vaccinated Americans. https://t.co/SX3fH30459"
138,1397686075162693632,1313349934653956098,2021-05-26 22:48:22,"Chase Bank Portland, OR","Imagine trying to bus kids in to mass vaccinate them. And then making it so they don’t need a permission slip to get said vaccine. The icing on the cake though is the crowd control nurses from Legacy. All happening in Ridgefield, WA today and Prairie High on Friday."
139,1397686060549873667,19971406,2021-05-26 22:48:19,"Pennsylvania, U.S.A.","@RealCandaceO @Facebook This is a LIE. The vaccine has emergency use authorization, has been rigorously tested, and NO evidence even hints that it is a danger to pregnant women. Owens' is the rant of the grifter anti-Vaxxer."
140,1397686037191696384,297704555,2021-05-26 22:48:13,,"@normanswan sky news is reporting strokes with AstraZeneca. 
Give all Australians choice, pzifer would increase vaccine take up dramatically."
141,1397686036583665667,60446085,2021-05-26 22:48:13,"Rochester Hills, MI",Shot #1 down. He took it like a champ. The little guy charmed the ladies as usual. #littleman #toddlersofinstagram #grunty #2yearsold #12yearsold #brothers #brotherlylove #vaccine #pfizervacine #covidvacccine https://t.co/6qYJko8EhK
142,1397686031319699457,16686144,2021-05-26 22:48:12,"NYC, London, Paris, Hong Kong","Ohio will announce the first $1 million vaccinated lottery winner tonight in its Vax-a-Million program. ""It’s estimated that staving off just 40 severe Covid-19 cases requiring hospitalization would pay for the entire program,"" writes @GovMikeDeWine.  https://t.co/CTHP5P25T5"
143,1397686028924866564,1274469448469016576,2021-05-26 22:48:11,Canada,"Don't assume your child wants a COVID-19 vaccine, parents and public health experts warn https://t.co/xZY7M1vYiO"
144,1397686018896138240,33420142,2021-05-26 22:48:09,Penang Malaysia,"@JPenerangan Where is the vaccine?????
Stop for a second this vacc campaign N address the real problem. Where are the dates, promises, system reliability.. Do you even know the queue Vs vacc rate n time related to herd immunity?"
145,1397686018837463042,4862642431,2021-05-26 22:48:09,,"24 hours after my first vaccine dose and I can mildly taste peanut butter and also pesto for the first time in nearly 7 months.

I may start sobbing uncontrollably. Actually for real though."
146,1397686017600094208,421307793,2021-05-26 22:48:09,Unceded Musqueam lands ,@Lidsville how can we get people to understand that they NEED to be up in arms? is the lack of basic science literacy that accounts for vaccine hesitation also responsible continuing widespread complacency in BC?
147,1397686016949981184,1346975596773982209,2021-05-26 22:48:08,,"I was in Target yesterday and I overheard a young man, maybe 20, say “...it’s messed up they have a vaccine for COVID but don’t have one for the flu.” I wanted to explain to him about the flu and different varieties and annual flu shots but hey—the GQP already got him."
148,1397686014852861952,1086042423921467404,2021-05-26 22:48:08,"Cardiff, Wales",@gardenerinwales Better - we had a great start to a  vaccine rollout!
149,1397686014307614720,401488459,2021-05-26 22:48:08,🎙 - 📻 - 🎧 - 🎥,"The eight Irish players picked for the Lions have received their first vaccine 🦁

@VodafoneIreland | #TeamOfUs  https://t.co/IxoZ4hxOrS"
150,1397686004362866693,1364202011063848962,2021-05-26 22:48:05,"Mumbai, India","it's not vaccine wastage but corruption. Demand audit and truth will come out.
#HemantSoren corruption roko bhai ya khud mil baat ke kha rahe."
151,1397686004350394370,1364713170,2021-05-26 22:48:05,Hell,Now that the vaccine is so available I don’t care if Darwin’s Law takes over https://t.co/p3FGRtQH20
152,1397686003763232770,541117330,2021-05-26 22:48:05,,"That's right save yourself because they already said they not getting the vaccine and wouldn't tell if they did..... 👏🏼👏🏼👏🏼👏🏼

Juan Williams Leaving Fox News’ ‘The Five’ https://t.co/4hBlAbvV3s via @Yahoo"
153,1397686000499953664,2496637136,2021-05-26 22:48:04,Derbyshire | He/Him,"@leo1979xz And dont lie about middle of Europe on deaths. Germany, France, Spain, Portugal, Austria, Netherlands, Denmark, Sweden, Norway, Greece, Switzerland, Luxembourg, etc less deaths. Plus the UK then has the worst recession in the G20. Vaccine rollout, that we keep putting at risk too"
154,1397685999396802563,1347665017345245185,2021-05-26 22:48:04,,"@WhiteSalamande3 @justinbaragona And the none too subtle causation allegation being made there. The vaccine CAUSES mass shooters. @FoxNews always does this shit, they stop just short of crossing a legal boundary but the well has been poisoned just as if they had actually said it. @FCC stop these fuckers"
155,1397685995080925184,256778287,2021-05-26 22:48:03,"Florida, USA",@DarreninDC HEY!!! I just saw this. I feel so bad now. (ps I made this Turkish Lentil Soup for my son when he got his last vaccine and he didn't get sick but DID love the soup) *I added cumin and Aleppo pepper. https://t.co/j3x14nLdb8
156,1397685993084391424,287626790,2021-05-26 22:48:03,"Gold Coast, Australia","Based on the response to a question about Quarantine, it seems that the Prime Minister is content with relying on the blessings of the ‘lucky country’ and geographic isolation,
rather than to purposefully manage outbreak risks.

read @samanthamaiden:
 https://t.co/9qmgJt8kk8"
157,1397685987065700354,15382260,2021-05-26 22:48:01,"Cincinnati via MA, CT, NY, CA",I give @GovMikeDeWine  credit  creative marketing. The Vax a Million seems far more effective than most public ad campaigns and getting participation up is well worth it. https://t.co/F2VeWhVqUN
158,1397685986503671809,1243217446833737729,2021-05-26 22:48:01,,"@JoeNBC @morningmika 
This is unconscionable:
https://t.co/tMmdSdBmSJ"
159,1397685986042187786,1353477042604486658,2021-05-26 22:48:01,,@WhiteIsTheFury @7tine76 It's an evil vaccine company nothing more
160,1397685985505333253,1141459895142748161,2021-05-26 22:48:01,,"@DrewLawDesign No, I feel sorry for the people who have died &amp; those in the NHS who are on the end of his shitwhile he pretended to cry about a vaccine that bailed Bozo &amp; chums out of their herd immunity shit."
161,1397685984842629122,467825393,2021-05-26 22:48:01,"Montgomery, AL","""What Alabama’s ‘vaccine passport’ ban says, and what it doesn’t say"" https://t.co/r4LwK8wulj"
162,1397685979993890816,1401932990,2021-05-26 22:48:00,Stands on Kaurna Land,"We've known this for over a year. We've discussed better options #ScoMo has been advised of what to do. He hasn't done it, just like the vaccine un-roll-out. This isn't a state v state, who let the vaccine out of the hotel door thing. It's why is our government failing to act? https://t.co/RnnRaAPyMh"
163,1397685978953752579,743236269585502208,2021-05-26 22:47:59,Kuala Lumpur Federal Territory,"The AZ vaccine 2.0 registration was disappointing. Ppl are angry and frustrated. 

@JKJAVMY, do better!!!"
164,1397685973610160131,1289032383522455554,2021-05-26 22:47:58,"Winnipeg, Manitoba",@krisster8 The antidote is always made before a vaccine is released in case there are side effects.
165,1397685970951094275,4201924932,2021-05-26 22:47:57,"İzmir, Türkiye",ALERT!! WILL YOU REALLY TAKE THE VACCINE AFTER WATCHING THIS? [2021-05-01] - AFTER SKOOL (VIDEO) https://t.co/HjhIRo4dwM via @BitChute #vaccinated #COVID19
166,1397685970363768833,712386519282032641,2021-05-26 22:47:57,Alberta Canada ,He is so full of BS .. sending the kids back yesterday.. wanting the Stampede... doesn't think about how many people still do not have their second Vac's as he has not told the Pharmacies officially that they can do the 2nd vaccine... So be prepared #4thWave🌊🌊🌊🌊 https://t.co/xgyOM3zXYw
167,1397685968283443201,22522046,2021-05-26 22:47:57,,@Chansen9 @RobertGehrke @MikeGoodMD @UofUHealth @Kwilets @ErinClouse Would it seem sensible to assume that folks who are more likely to volunteer to be tested are probably *also* more likely to volunteer to get the vaccine?
168,1397685962264743936,216082602,2021-05-26 22:47:55,Earth,@akaRaulVasquez @GovEvers @WisconsinDOT @InWisconsin @WDNR I suggest you to take the injection or vaccine because the virus mutates and your body does not develop full immunity. It might remember the virus but the latest scientific studies show the vaccination works against the variations (mutations) even if not completely blocking 'em.
169,1397685958787612674,1291774820519223296,2021-05-26 22:47:54,,"I will only take the Iranian vaccine!
Even if it will kill me! https://t.co/f793FGqbqV"
170,1397685955939782659,1270124826309648386,2021-05-26 22:47:54,,Villarreal striker Gerard Moreno kept his promise to a Spanish television show when he did a vaccine-themed celebration after scoring against Manchester United in the Europa League final on Wednesday. https://t.co/5FrhJvomSz
171,1397685955717472259,321399668,2021-05-26 22:47:54,,@LEiGH_331 @SkyNews He managed time for a vaccine soundbite so he wasn't really caring about his flow
172,1397685952840142848,126599757,2021-05-26 22:47:53,📍South Philly,"Think about how strong the brainwashing is. This mans beloved wife FAINTED for the first time in her life after taking the vaccine and this guy is asking strangers on the internet if it’s normal. No, jackass your wife just injected experimental poison. https://t.co/uSr4Jak1qg"
173,1397685939019956226,382671909,2021-05-26 22:47:50,Jamaica,"I take the opportunity to commend the Government of the Republic of South Africa and in particular, President Ramaphosa for his vision in establishing the African Union’s African Vaccine Acquisition Trust and the African Medical Supplies Platform. https://t.co/Msjjyg4Ejw"
174,1397685935240851464,972904202,2021-05-26 22:47:49,United States,"I hope there's a class action lawsuits for these incentives the government is offering people to take the Covid vaccine.

If the government is going to give away lottery tickets to those who took the vaccine, they should offer it to everybody!

#TheDateDoctor
@JimStipeDateDoc"
175,1397685935119028228,347537295,2021-05-26 22:47:49,,"@Hamo88058809 @BlowingTom @PatsKarvelas Feds are letting crony capitalism run the vaccine rollout, because they've destroyed the public service"
176,1397685927489769476,163613146,2021-05-26 22:47:47,USA,"I have some concern that a graph of my post-vaccine baseline mood would look like a mirrored version of my pre-vaccine one, which is fine, but uh, maybe a worryingly similar timescale too? I need more of that sun and exercise people talk about. Gonna up my supplement game too. :|"
